ID: 399
State: Michigan
Date: Tuesday
Item: 805
Review: doubtful battle heaven clean blithe successful ensuring prick indoctrinating niggas dead charges repulsed scapegoats irritate condemn loser haters 
Item: 786
Review: exposing allow despair conflict loathe 
Item: 842
Review: exonerates admired decisive abhorrent bitch exaggerated insecure disruption anguished 
Item: 417
Review: commits mope once-in-a-lifetime noble lighthearted respected depressing lobbying snub struggled irritated repulsed accusation humiliation nasty abandoned abusive 
Item: 587
Review: youthful wonderful gullible enslaved failures errors 
