ID: 1202
State: Kentucky
Date: Friday
Item: 677
Review: jolly secured noble medal virtuous protects treasures lawl absolve invulnerable horrendous troubles childish sabotage pressured censors warfare 
Item: 475
Review: conciliates avid proudly straight merry acquitting stunning amusements rapturous grand singleminded repulsed relentless prevents slash cowardly exaggerated discard 
Item: 289
Review: proud unstoppable kinder solutions gallant shocks polluted misinformed flu 
Item: 88
Review: inspire effective energetic acquits adored loyalty won celebrate solving stalled collision misinformation controversially heartbroken boycotts shoot 
Item: 651
Review: freedom safely entrusted grand praise helps excite dehumanized scold fools death unfocused confuse 
Item: 806
Review: exonerated pardon vindicate once-in-a-lifetime delighting winwin fair slickest united fame feeble complained dump rants collapse abused 
