ID: 2991
State: Kentucky
Date: Sunday
Item: 523
Review: woo fun rofl humourous worthy impressive godsend exclude clear 
Item: 585
Review: marvels smartest rewards privileged excited weird cherished 
Item: 389
Review: satisfied TRUE irresponsible blissful frisky totalitarian exonerate 
Item: 942
Review: funnier hoping heartfelt relieving survivor rejoice kudos frisky fulfilled progress annoyed commits lenient 
Item: 87
Review: inspired rapture sweet jovial treasure remarkable sincerely solid impose fuking rash 
Item: 331
Review: powerful devoted excitement fulfill violent 
