ID: 1771
State: Missouri
Date: Monday
Item: 812
Review: unconfirmed applauding pained fag scam enrages 
Item: 971
Review: pay supporters jewels share cheer cunt undeserving illiteracy depressing dirtier disappointing misbehaving prison 
Item: 733
Review: tranquil willingness fervid twat swear violent giddy bereave 
Item: 266
Review: rotfl prosperous solutions motivated abduction drunk gullibility monopolize mourning disbelieve 
Item: 764
Review: fascinated clarity anti verdict creative rejoicing distort shortage misunderstanding cheat betrayal fud disasters disruption inflamed disappoint downcast 
Item: 14
Review: oks favorite rejoiced astound zealot acquit appreciation erroneous agonising downhearted duped unhealthy stingy panic mournful derailed homesick unjust lobby 
