ID: 914
State: Hawaii
Date: Saturday
Item: 359
Review: vibrant heroic elation praise glorious useful thoughtful relieved lively merry unstoppable gain glorious elated courage bright moan disturbing 
Item: 711
Review: humerous slickest euphoria lovable inspired vindicates usefulness ftw sympathy rewarding lawl super visioning damnit pity loser 
Item: 395
Review: vitality stable perfect exhilarated masterpieces useful solution ruining 
Item: 878
Review: virtuous secured remarkable focused soothing blockbuster wealthy mirthfully praising triumphant trusted rewarding poisons clash tension contestable 
Item: 681
Review: revives inspire relaxed glamourous awards strength reassuring honest healthy exciting affectionate award disconsolate defer homesick 
