ID: 1294
State: Hawaii
Date: Monday
Item: 321
Review: courageous affectionate supported benefit disparaged despairs bamboozled indoctrinate sulky moron ineffectively scare 
Item: 526
Review: suspended validate cheered resolves mirth ha steal crying severe hoax deceit naïve smog fails violence 
Item: 266
Review: impressed free dishonest disruption mourn worsen risks 
Item: 442
Review: pensive improvement unbelieving admired satisfied unmotivated arrests monopolized oversimplified niggas worst fuming persecuting 
Item: 454
Review: conciliate zealot restricting undesirable mistaking outcry 
