ID: 1223
State: Oklahoma
Date: Thursday
Item: 862
Review: ethical cheered delighting proud want delight lovely profiteer empty unacceptable pretty fearful 
Item: 295
Review: united like fantastic comprehensive victim contagious blocking desperate 
Item: 911
Review: appreciate thank comfortable supporters inspiration gained confidence hug prominent validates disdain distorted oversimplify protesting adopts collision charges 
Item: 678
Review: thank careful perfects gained smarter resolute love cherished exonerate desirous appreciates discord criticize animosity spiteful misrepresentation ignored cheater criticism 
Item: 515
Review: sincerely wow fun protesters silly apologize 
Item: 909
Review: impresses tolerant hope overstatements brainwashing victimized 
