ID: 1696
State: Arkansas
Date: Tuesday
Item: 424
Review: inspire interesting contend dedicated torturing screaming havoc fud bastard worsen exaggerate 
Item: 793
Review: praised warmth apprehensive outcry grave 
Item: 977
Review: warmth afflicted hostile treasonous danger cynicism 
Item: 651
Review: commitment visionary novel kinder adequate woebegone futile abandons struggled expelled interrupts poisons enemy derailed accused snub imbecile struggling 
Item: 129
Review: self-confident joy blissful prominent distraction stereotype skeptical criminal perturbed refused 
Item: 384
Review: intense coziness growth straight delighted woohoo exposing heartbroken infuriate helpless victimizing cruel suspicious disillusioned grief duped murderous lagged 
