ID: 1371
State: Missouri
Date: Thursday
Item: 924
Review: enthral hahahah marvel gullibility scapegoat 
Item: 470
Review: supporting comfortable methodical astounding gallantly defenders cherished impressed loving smear obstacle despairs peril discards resigning 
Item: 569
Review: endorsed desirous rewards integrity attractions want admires honored entertaining improve validate collapse exposed noisy denier indoctrinates totalitarian disappears apeshit 
Item: 802
Review: chic superb influential approves exhilarated novel hooligans suck steal persecuted 
Item: 584
Review: justified advantages astonished blaming ignored 
Item: 405
Review: reaches jovial beatific negativity battle violate 
