ID: 1570
State: California
Date: Tuesday
Item: 715
Review: stronger tension big fan sentenced harsh peril distrustful negativity fraudulence nonsense pressured 
Item: 771
Review: glamourous fabulous resigning kinder avoid carefully hilarious torture barrier frustrate dolorous burden menaced abuses bad punished somber hesitate agonize 
Item: 705
Review: welcome leave retreat exempt fascinates worn offline bothers repulsed murderous abducted hysterics tremulous enemy disinclined ruining ineffectively screwed apeshit 
Item: 979
Review: swiftly blind loved hero rapture strengthened bamboozles persecuted deceitful worse unloved pessimistic barrier dodging darkest 
Item: 900
Review: wins rapturous woohoo amusement sincere mad shit expelling contempt monopolizes moans loser disjointed 
