ID: 2914
State: Colorado
Date: Thursday
Item: 287
Review: fervid careful surviving captivated cheerful resolve thanks rescued damned gullibility violence fatigues embittered adopt 
Item: 766
Review: secure irresistible audacious mourning nosey dickhead 
Item: 239
Review: thrilled glee hugs wowow commend solidarity gallantry honor stimulates legally awful entitled blind danger flops dump 
Item: 201
Review: humerous kinder determined disabling defenseless 
Item: 319
Review: woow protected chic stronger comfort earnest devoted medal grave awful frightening dream gullible regretful 
Item: 781
Review: peacefully conciliated passionate lovelies hug winning hopeful snubbing fit exploit piteous mumpish 
