ID: 1695
State: Tennessee
Date: Monday
Item: 419
Review: wins warm backed discards helpful cuts approval threatened idiotic pissed criticized racism dumped apocalyptic disjointed conflictive diffident betrays 
Item: 62
Review: demanded hid improvement motivation hardier woebegone murderous bitterly annoyed conflicts burdens unprofessional dejected obstinate sigh terrible scumbag 
Item: 325
Review: exonerated strengthens swindling spam annoying anguished 
Item: 503
Review: perfectly justice madly rob barrier imperfect 
Item: 511
Review: pardoned apologises touts unapproved trembling flu 
