ID: 2717
State: Delaware
Date: Sunday
Item: 70
Review: winwin reassuring resolve pardoned irresistible lmao yummy revered hahaha excellence progress hopes spiteful goddamn chaotic 
Item: 329
Review: perfected saved immortal adores improves secured astounding survivor fulfills boosted despair panics 
Item: 121
Review: solidarity medal charm relaxed punishes effective 
Item: 672
Review: flagship perfected rejoice stamina lucky noble elation TRUE lucky honoured bliss mirthful joy contagious indifferent brainwashing bothers 
Item: 878
Review: funky slicker funny enthral impress joyous TRUE inspirational robust fascinates vindicate romance vindicates extend assets overreaction dislike 
