ID: 468
State: Massachusetts
Date: Friday
Item: 812
Review: splendid admire funny steadfast reassuring woow persecutes tumor stubborn cocksucker stifled 
Item: 67
Review: cherishes worthy gift disjointed disappoint 
Item: 977
Review: hurrah interested smiles preventing loathing 
Item: 524
Review: amusement admiring blithe astounds dear charm reassured lovelies rob battle stopping fiasco evil panicked 
Item: 411
Review: thanks yeees inspires tops cute impress commend rotflmfao restores advanced victimizes tragic falsify dodging nigger 
Item: 86
Review: reassured delighting hopes elation stimulated youthful smiles favorited triumphant regretted crushing brooding meditative monopolized hacked 
