ID: 1291
State: Georgia
Date: Tuesday
Item: 848
Review: congratulations upsetting inspire extend restoring greeting jolly homesick denying thwarted shock hurting distress prick bereaved tragic swindles seditious polluted 
Item: 960
Review: strikes determined salient embarrassing selfishness condemn dumbass smear 
Item: 1
Review: honored avert cancel entertaining apeshit bullied struggling agonized cocksucker tragedy regrets faggot 
Item: 503
Review: redeemed beautifully admitted perfectly mope ruin irritated condemned contemptuously haters damned moaned fools 
Item: 430
Review: faithful awards saved admires supported imposed despairing sigh spam agonizes screaming suspicious violence monopolizes oversimplifies 
Item: 608
Review: rotfl frisky defiant amazes humerous underestimates fright rapist struggled moaned severe fearful choking mistakes exploited 
