ID: 653
State: Kentucky
Date: Saturday
Item: 1
Review: solidarity pleasure secures fun peace admire captivated honest likes nosey challenge lame 
Item: 98
Review: miracle impresses joke sprightly gained vindicating superior sincerely vision cherishing 
Item: 448
Review: hurrah warmth honoured woohoo fascinates gain wonderful heroic tender rewarding excellent astounded usefulness perfectly strength indifference trap conciliates cancels 
Item: 25
Review: genial rejoicing friendly kudos justice inquisitive excellent swift misbehaving blesses 
Item: 813
Review: exhilarating winning cheery tender supportive desirable abandon 
