ID: 75
State: Illinois 
Date: Tuesday
Item: 733
Review: silly advantages solve convinces sappy attack paradise unfair nasty detain barrier awkward catastrophe ache tragedy optionless nervously distresses scumbag 
Item: 168
Review: suspected warned funeral cherishing wowow heartfelt neglect exaggerates angers nonsense gloomy selfish mourns dejects chokes fake admonished 
Item: 642
Review: lifesaver rofl rapturous join committed doubtful collapsed fuked fag prisoner disinclined dislike torturing disturb confusing whore ashamed 
Item: 718
Review: strong charming barrier dreary incapacitated victimize 
Item: 458
Review: strong clarity horrendous aggravated mourning killing 
