ID: 119
State: Colorado
Date: Sunday
Item: 28
Review: mirthful excitement haha honour gained hugs superb sincerity ominous loyalty glory astound arrest alienation god 
Item: 925
Review: hilarious glee inspired ecstatic honoring enthusiastic proud excellent exciting recommends supportive honor irritating forget unaware spirit 
Item: 450
Review: proudly delight tender raptured adores vitamin disturbing 
Item: 679
Review: affectionate gains fortunate helpful fools 
Item: 405
Review: gains affectionate rofl welcomed greetings jocular improved liked powerful revives soothe recommend exhilarating jocular unlovable rejecting violates spiteful 
Item: 360
Review: classy mature vitality rotflmfao gains vivacious stamina rapturous soothing strengthens saved perfectly haha recommends effectively lunatics frightening gross 
