ID: 243
State: Wisconsin
Date: Monday
Item: 790
Review: endorse solemn fantastic dreaded degrades panic fearful obliterate 
Item: 165
Review: prominent sobering refused aggravating fool havoc intimidating 
Item: 235
Review: capable saved success bias rejoiced parley appalling son-of-a-bitch bully failures disparaged envious mock annoyed madness 
Item: 225
Review: advanced forced enemy admonished crap disquiet 
Item: 658
Review: solidarity exclude funnier block forget big death dehumanized hysteria jeopardy despairing totalitarianism falsified prosecuted cries bored expels 
