ID: 717
State: Vermont
Date: Wednesday
Item: 643
Review: cheer advantage difficult backs medal attracts tense distresses exploiting incompetent wrathful retard crisis furious twat trouble 
Item: 595
Review: excitement shoot passively inability lags unjust discouraged infuriate stampede 
Item: 718
Review: playful tension greeted survivor rejoicing agreement mourned dissatisfied bankrupt disparage indecisive undermine belittle impotent unprofessional helpless 
Item: 40
Review: restores cherishing penalty hated restrict sad indoctrinate 
Item: 818
Review: outreach grant humourous gray wow confused expels deadlock complains tard fright terrorized jerk 
