ID: 188
State: Alabama
Date: Wednesday
Item: 412
Review: delay stops ruins degraded unconcerned perpetrator 
Item: 165
Review: hides support stingy admonish glum douchebag bummer 
Item: 710
Review: exonerating honored darkness resolute unequaled sluggish struggling mourns bore complains oversimplify fidgety collapses 
Item: 903
Review: strengthening affection distort disregarded censor apeshit doomed 
Item: 527
Review: made-up funny stimulates dump peaceful robust envious fad messed loathing discord sarcastic tard embarrassment frustrates contempt 
Item: 514
Review: shares relishing protect heartfelt thoughtless exaggerate illnesses cries deceives victims 
