ID: 1161
State: Nevada
Date: Monday
Item: 725
Review: expand enlightened vicious darkness encourage agonize worried regret irritated inability enslaves pique heartbroken 
Item: 763
Review: safe anticipation trusted vindicating stops disgraced intimidate dreadful trembling complacent revenge disappoint victimized loathed 
Item: 784
Review: benefitting positive increased courage tortured regretted arrests derides belittle embittered 
Item: 818
Review: exhilarated convinced conciliates convivial acquit disturbed despairs misbehaving tortured short-sighted enslave emergency perjury 
Item: 990
Review: improves hard broken captivated strange exonerating haunt cruel totalitarianism prblm accidentally insulting crash tard greed dumb charges devastate 
Item: 368
Review: hail apologise optimistic consolable rebellion indecisive unprofessional clash bloody dread terrorizes contagions 
