ID: 2140
State: Kansas
Date: Thursday
Item: 501
Review: defender amusement endorse endorsement playful lack downcast short-sightedness snub 
Item: 230
Review: elated generous enlighten likes earnest cheerful abductions keen offender urgent manipulated 
Item: 975
Review: enlightens excitement welcome relieves opportunity buoyant sunshine peace invincible shocked obstinate limited dirtiest battles moan distorted 
Item: 520
Review: improves thank meaningful treasures stimulating adored esteemed exonerating excellence badly suing accused cruel moron criticize 
Item: 807
Review: safe buoyant optimistic honored darkness misunderstanding pique complains 
