ID: 1737
State: Connecticut
Date: Saturday
Item: 678
Review: trusted hope lovely virtuous grateful liked scoop devoted smiles joyous fantastic fascinated strengthened darkness bamboozled hooligan exposed 
Item: 37
Review: excited yeees celebrate hahaha pardoned celebrated cancels worst 
Item: 122
Review: spirited heroes willingness rescue blockbuster celebrate celebrated jolly unequaled tranquil misbehave struggled drag 
Item: 118
Review: infatuated TRUE hail trusted revive sincere playful gracious delight fulfills hopeful delight ftw hope thwarts disguising snubs bright 
Item: 371
Review: mature fan save beatific mirthfully roflmao vindicating astounds rejoices mature impotent embrace approval 
