ID: 2948
State: Washington
Date: Friday
Item: 924
Review: supportive approval funky enchanted astound outreach restored reached romance significance benefits strikes agonized vague terrorized insipid overreacted awful walkouts 
Item: 926
Review: courteous mirthful super lethargy horrendous sore 
Item: 963
Review: esteemed interesting fearless astonished creative significant heavenly unemployment lawsuit sentenced strikers coerced mourn 
Item: 959
Review: jocular lovelies warm comforting sunshine courage satisfied excuse incensed accepted inaction hostile 
Item: 606
Review: happy fabulous commitment woo stamina sprightly useful ambitious treasure prevent disillusioned robed belittle poorer punitive sick 
