ID: 461
State: Massachusetts
Date: Friday
Item: 916
Review: effective visioning benefit rejoice excitement proudly delay worsened exaggerates emergency limitation 
Item: 195
Review: conciliates sincerest solves steadfast accomplished validates annoy doubt irritated nervous 
Item: 293
Review: strengthen smart conciliated cheering rejecting indignant drunk 
Item: 679
Review: supporting blockbuster great ratified reassure focused motivated meaningful inspire breakthrough bothers expose unbelievable denier accept jerk imbecile 
Item: 990
Review: hopeful thank honouring excellent strength boldly appeases powerless ranter shocks protesters disappointment 
