ID: 2277
State: Oklahoma
Date: Wednesday
Item: 89
Review: chic worth flagship fascinated euphoric thankful scumbag worrying failure disjointed ignored despairing riot alarmed needy ranters lethargy 
Item: 507
Review: poverty crush heartfelt applauded shitty hating slashed disappointed tragic bothersome angry degraded 
Item: 532
Review: protect admits uselessness ftw chance oxymoron agreed collision oversimplified disturb bereave dud stunned scary short-sightedness punishes cocksucker harming 
Item: 615
Review: charm thank wavering delight promises infuriated choking misinformed envious regrets disruption condemns stressor torturing 
Item: 883
Review: likes salient disregards upset cheats 
Item: 94
Review: amusements blessing lagged lugubrious clueless 
