ID: 1346
State: Florida
Date: Monday
Item: 321
Review: underestimates earnest breathtaking endorse soothe encouragement widowed scold heavyhearted treason incensed disparage lack suicide stalling condemn saddened agonize 
Item: 857
Review: soothed motivation solemn swift yearning annoy prosecuted agonise slam perplexed disheartened disputing killing lethargy 
Item: 703
Review: violated lifesaver thanks visions miracle pity distressing haplessness agonise indecisive unlovable punished cocksuckers enslave 
Item: 572
Review: contagious suspects hides agrees obnoxious foreclosures slashing fake irresolute defects meaningless miserable 
Item: 35
Review: repulse advantages commits trust safety brightness appreciates cries disgusted downside hardship incensed snubs fad unsophisticated stalled neglected unlovable controversial 
