ID: 2784
State: Oklahoma
Date: Thursday
Item: 913
Review: sprightly unstoppable recommended celebrated growth improved restored astoundingly astounded threats lack unconvinced snubs pushy prevents 
Item: 470
Review: yeah hugs sweet peacefully fervid humourous rejoiced praise snubbing appalled fatigued racism bothersome censored 
Item: 702
Review: worth yeees zealous rotflmfao gray disgrace monopolizing 
Item: 866
Review: dedicated playful playful impressive strengthened ability share loyalty adventures fatigue lurk gun blames distraction screaming apeshit 
Item: 878
Review: luck zealous top worthy applauded obsessed gleeful intact fan thank swear monopolizing averted starve disparaging disbelieve asshole 
