ID: 520
State: Florida
Date: Friday
Item: 690
Review: kind stunning energetic noble marvelous courage exasperated intricate approval confident robing shrew dumped abhorred fallen regretted contagions 
Item: 10
Review: competitive ominous wishes joyfully widowed pessimism blame exploits 
Item: 959
Review: impress awarded gained appeasing harm screams empty 
Item: 211
Review: glee amuse beautify robust serene gallantly sympathy avid stimulated spamming criticizing contagions farce negative rainy dysfunction 
Item: 434
Review: inspires fondness amaze swears poisons insipid 
Item: 757
Review: delight fondness glamorous responsible support distress dirtiest abhor faith 
