ID: 159
State: Virginia
Date: Sunday
Item: 277
Review: captivated saved motivating audacious vulnerable victims 
Item: 761
Review: irresistible solid fascinates winning paradise astounding invulnerable motivated unstoppable winwin refuse alarmist blithe 
Item: 581
Review: elation resolute beautify thrilled fascinated whore suspended 
Item: 558
Review: relieving save hahahah tops lovelies amuse playful astounds exultantly merry beautify positively strengthens wow blocked ridiculous revengeful falsified 
Item: 694
Review: worth smartest kinder vindicating loyalty kiss pleasant amusements avoided looms 
