ID: 2865
State: Vermont
Date: Friday
Item: 729
Review: passionate rotflol superb helping celebrate backing sparkling fond greet liars contentious thwart haunts unbelieving 
Item: 195
Review: esteemed jocular excitement calmed needy poverty bullshit touting 
Item: 244
Review: impressed lovely recommended exciting enchanted denying loser faking drop 
Item: 972
Review: clean survivor robust supporters approval approval smile strangled childish incensed peril intimidated 
Item: 895
Review: breathtaking want rescue strongest safe vindicating killing bamboozled refusing warfare threatens 
