ID: 1627
State: Washington
Date: Monday
Item: 390
Review: greets laughing reassured ominous nonsense conflicting worrying upset dirty swearing 
Item: 924
Review: dear demanding harmed sentencing mourns 
Item: 663
Review: greeting apology prosecute favorited swearing fraud threatened scapegoat inconsiderate embarrassed 
Item: 656
Review: demands excitement classy smiling avid feeble irritating overselling losing starve oversells oppressive tired 
Item: 258
Review: remarkable sneaky traumatic pathetic aggression pain scare 
Item: 73
Review: yearning won smarter glory rescue vitality distracted drowns belittle eery intimidating infuriates flop severe violent hostile 
