ID: 292
State: Nebraska
Date: Sunday
Item: 41
Review: kiss rotflol sincerely picturesque sexy exhilarates exhilarates welcome inspirational vindicating jaunty hugs roflcopter damnit desirous want defender 
Item: 440
Review: excite hugs paradise amazing proudly adore spirited awesome beautify contempt touted calming 
Item: 960
Review: hopefully vitality blessing affectionate great smile slickest miracle dauntless illegal 
Item: 234
Review: glorious infatuated fabulous rescue pardoned offend cheater 
Item: 685
Review: rewarded recommend inspiring hero loyal honoured privileged proactive kind recommend controversial shamed animosity 
