ID: 2939
State: Louisiana
Date: Friday
Item: 538
Review: abilities sincerest compassionate nice sunshine funnier fascinates impressed reassures top appeased shrew chokes depressing stuck lags fidgety misery flops 
Item: 786
Review: charm responsive cleaner pardons cheery positive fondness playful coziness warnings leave lugubrious misleading mandatory dejecting 
Item: 83
Review: solved beautiful adventures glorious hopeful restores overjoyed homesick flustered warned detained degraded 
Item: 134
Review: jokes jokes benefitting courteous optimistic funnier beauties youthful rotflol infuriates overreacts embrace insane frustrating greenwashers 
Item: 694
Review: attracting fulfilled absolves advantages stable wins endorse celebrating dizzy capable looms foolish unemployment agonising 
