ID: 1361
State: Pennsylvania 
Date: Wednesday
Item: 486
Review: approval improves nigger careless exaggerate 
Item: 810
Review: genial doubted vigilant ratified pileup interrupted apathy hysteria overstatement shameful regretful hooligans cocksuckers 
Item: 625
Review: increase cleaner supports improving avoided envying choked impotent burdening disappointments infuriated destroys ineffective insensitive hooligan insult strikers 
Item: 217
Review: earnest appeasing youthful insecure scary dumb distorted cruel 
Item: 750
Review: save impresses homesick bothers gloomy 
