ID: 1801
State: Mississippi
Date: Thursday
Item: 552
Review: coziness welcome tender freedom celebrating relieves reassure solves boldly audacious nonsense short-sighted pushy overreaction lame criticism inconvenient harming 
Item: 30
Review: daredevil soothed pardon cherished absolve virtuous unethical felonies unsatisfied block misread 
Item: 72
Review: empathetic merry pardoned gleeful happy marvels yeah deceiving blaming criticizing shit burdened 
Item: 587
Review: reliant beatific rotflol encourages ha relieves strongest effective fine unbiased aggravated misinformed exhausted hides desperate indoctrinates naïve 
Item: 967
Review: protected care wins awarded gained swears frauds criticizing indifferent 
