ID: 353
State: Iowa
Date: Monday
Item: 388
Review: emptiness praying stall collapse disputed insipid 
Item: 523
Review: adventures congratulations solving flops jailed alarmist worsening n00b short-sightedness 
Item: 418
Review: justifiably mature justified comforts disregarded problem punishes shame error inferior pessimism exhausted 
Item: 654
Review: astounds whimsical stimulate energetic lied snubbed feeble agonising unapproved nasty 
Item: 9
Review: demanding winwin astounding exonerating shares humourous harried mongering revenge suspicious tard appalled dehumanize danger retard restrict 
Item: 818
Review: substantial survivor applauding urgent helpful diamond flu remorse defects felonies guilty outraged hardship deceitful terrorize crazy 
