ID: 161
State: Connecticut
Date: Tuesday
Item: 570
Review: glamourous devoted reaching crestfallen embarrassed faking deceives disaster 
Item: 57
Review: careful dump approves anticipation irresponsible win stop duped expels murdering sadly risk grieved deceiving insensitivity disjointed choked suicide 
Item: 314
Review: greatest disguise extend rescue obsessed absolved laughed ruins murdering lied harried bribe enslaves undermined misreporting asshole sadly haplessness grief 
Item: 672
Review: sincerity zealous visions condemned lack robed hell infuriate criminals 
Item: 331
Review: imposing astonished injury remorse jailed 
