ID: 899
State: Kentucky
Date: Thursday
Item: 888
Review: supports praise care outreach sincerest reaching vivacious inspiration misunderstanding stifled choking swindling disappointments choked 
Item: 30
Review: spirited comfortable applauding welcome loved united sprightly smiles sparkling boosts deceived dehumanize faking collide offline 
Item: 628
Review: helpful courageous faithful jolly troubles jeopardy interest cleared 
Item: 636
Review: approval yeah restful hurrah elation solved winwin adore applauding straight accusation coward liar grief struck misunderstood threatens wasted 
Item: 179
Review: chance fondness beatific madness inflamed assassination 
