ID: 2472
State: Kansas
Date: Tuesday
Item: 70
Review: cheer stops beating hide absentees virtuous robust condemn bore distress twat exhausted robed struggling undermined disoriented enrage piteous nonsense 
Item: 109
Review: honouring fantastic disruptive snubbed shameful 
Item: 785
Review: commitment laugh secures cautious questioned blaming suicidal bereave prison horrendous frustrated ridiculous disparaged 
Item: 598
Review: tender sneaky helpful vulnerability ratified wowow join worsens enslave mourned confuse stunned swindling imperfect unjust craziest indoctrinated poisoned despairing 
Item: 757
Review: sappy falling relaxed increase hapless puzzled bullshit censored shame worrying cocksucker struggled 
