ID: 1235
State: Arizona
Date: Thursday
Item: 84
Review: impress roflcopter supporting medal validate unmatched passionate denier wasted defect guilt feeling 
Item: 16
Review: confident strengthens agog substantial thrilled admires inspirational irresponsible insane fascist demanded disappeared deceit misunderstood 
Item: 659
Review: swift safety astounding indestructible blind monopolizing fearing doubts 
Item: 668
Review: genial stunning bless dedicated agog honoring drop frustrated asshole disgusting dilemma 
Item: 618
Review: careful ftw supports opportunities amused nerves distracted sentence twat 
Item: 531
Review: absolved competitive jubilant rescue relaxed cherishing dithering scorn recession desperately 
