ID: 322
State: Indiana
Date: Wednesday
Item: 786
Review: visionary restored loom postpones missing distorting overstatement mistake loss cover-up lugubrious 
Item: 382
Review: swiftly thank fud misinterpreted scold injury offended 
Item: 130
Review: verdicts rapturous prepared overreaction contempt skeptical shattered damn fud 
Item: 253
Review: benefits gallantly screwed odd dejected lugubrious 
Item: 815
Review: elated dumps doubts great waste bliss singleminded embarrassing damned killing infuriates conflicting devastated miserable blame regretful 
