ID: 1347
State: Connecticut
Date: Saturday
Item: 62
Review: strengthens reward humerous greater welcomed fan rigorous remarkable freedom worthy raptured charming apologise resign boastful panics 
Item: 630
Review: beautiful irresistible excellence interesting lucky loved TRUE kind saved superb impressed ineffective bamboozles violating 
Item: 855
Review: positively rapture vibrant lifesaver worth innovative gallant integrity beautify fascinated inspiration sentenced protest indifference 
Item: 294
Review: celebrated bliss charming praising humourous strong loved strengthen crestfallen misrepresentation 
Item: 845
Review: praises impressive raptures woow shithead 
