ID: 1573
State: Mississippi
Date: Tuesday
Item: 49
Review: cramp reassures disjointed fatigue frightened 
Item: 964
Review: strengthening generous privileged jokes wins importance foolish trouble regretting starves torn fear liars mournful cunt meaningless 
Item: 308
Review: praising empathetic solutions hypocritical accuses greenwashers arrest nervous 
Item: 524
Review: cancel coziness oversell struggles peril excluded unresearched 
Item: 334
Review: affected solving solidarity extends hide zealot disappointing disparages jailed desperately disadvantage boastful expel disqualified distracted incapacitated 
