ID: 740
State: Connecticut
Date: Friday
Item: 814
Review: comprehensive applauded appreciation restoring blithe avid roflcopter vindicated sincerest courtesy obstinate hooliganism imposed exploit grieved stop fitness 
Item: 443
Review: mature fervent improving empty silly disappeared 
Item: 244
Review: strengthen relaxed loving cheerful loyal perfectly funnier helpful recommended courageous increased sore offending dick fatiguing mocks cruel 
Item: 559
Review: superior yeees soothing help worth recommended intelligent soothe agog immobilized agree hysterical gun destroy stall 
Item: 852
Review: robust helpful sweet lifesaver happy revive humourous praising splendid fraudster stolen abuse spiritless disputing falsified swear 
Item: 845
Review: great dedicated congratulate treasures praising lovely rotflol stricken resign threatens childish brainwashing 
